REC_ID,COMPANY,DISPOSITION_TYPE,PRIMARY_CRIME_CODE,SWISS_BANK_PROGRAM,USAO,COUNTRY,FINANCIAL_INSTITUTION,CASE_NAME,CASE_ID,DOCKET_NO,DATE,JUDGMENT_DATE,PLEA_DATE,TICKER,US_PUBLIC_CO,ADDITIONAL_REGULATORY_FINE_OR_PAYMENT,COMMUNITY_SERVICE_OR_OTHER,FINE,FORFEITURE_DISGORGEMENT,PROBATION_LENGTH,RESTITUTION,TOTAL_PAYMENT,ACCEPTS_RESPONSIBILITY,AGREEMENT_REQUIRED_NEW_POSITIONS,AGREEMENT_REQUIRED_OUTSIDE_AUDITORS_OR_EXPERTS,CITATION_AND_DESCRIPTION,CIVIL_JUDGMENT_OR_SETTLEMENT,COMPLIANCE_PROGRAM_DESCRIPTION,COMPLIANCE_PROGRAM_REQUIRED_BY_AGREEMENT,COMPLIANCE_REQUIRED_BY_REGULATORS,CRIME_DESC,DESCRIPTION_OF_PAYMENTS,DOES_AGREEMENT_DISCUSS_REASONS_OR_RELEVENT_CONSIDERATIONS_FOR_LENIENCY,DOJ_CAN_UNILATERALLY_TERMINATE,FINE_CALCULATION_INCLUDED,FINE_DESCRIPTION,INDEP_MONITOR_REQUIRED,MUST_COMPORT_WITH_USSG_OR_AUDIT_COMPLIANCE,OTHER_AGREEMENT,OTHER_AGREEMENT_REQUIRED_GOVERNANCE_CHANGES,OTHER_COMPLIANCE_OFFICER_OR_CONSULTANT_REQUIRED,PARALLEL_CIVIL_SUIT,PARALLEL_REGULATORY_ACTION_OR_LOCAL_PROSECUTOR,PRE_AGREEMENT_COMPLIANCE,PRE_AGREEMENT_COMPLIANCE_DESCRIPTION,PRIVACY_WAIVER,REGULATORY_DISGORGEMENT_RESTITUTION_FORFEITURE,REGULATORY_FINE,REG_AGENCY,STATEMENT_OF_FACTS,TOTAL_REGULATORY,UNRELATED_TERMS,AGMT_YEAR,SOURCE,NOTES
1210,Condoritos Seafood Inc.,plea,FDCA / Pharma,,Florida - Southern District,United States,No,USA v. Condoritos Seafood et al,1:01-cr-00545,20,2001-08-07,2001-08-07,2001-07-31,,No,,,25000,,24,,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
1211,Confluence Consulting Inc.,plea,Environmental,,Montana,United States,No,USA v. Confluence Consulting Inc.,2:10-cr-00019,11,2010-12-01,2010-12-01,2010-09-02,,No,,,10000,,0,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,PACER,
1212,Congo Mining & Services Inc.,plea,Other,,Florida - Southern District,non - U.S.,No,"USA v. Congo Mining & Services USA, Inc.",0:13-cr-60044,7,2013-03-28,2013-03-28,2013-03-28,,No,800,0,0,75000,,0,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,PACER,
1213,Connections USA Inc.,plea,Money Laundering,,New Jersey,United States,No,USA v. ZALATAROU et al,2:03-cr-00889,69,2006-06-13,2006-06-13,2004-05-03,,No,,,0,1100000,60,0,1100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,PACER,
2563,"Conopco, Inc.",plea,Environmental,,Connecticut,United States,No,"USA v. Conopco, Inc.",3:13-cr-00223,31,2014-04-15,2014-04-15,2013-12-05,,No,,,1000000,,24,,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,PACER,EPA also participated.
228,"Consolidated Brokerage Co., Inc.",plea,Fraud - General,,Missouri - Eastern District,United States,Yes,USA v. Cammarata et al,4:04-cr-00242,52,2004-11-23,2004-11-23,2004-08-26,,No,,,0,,24,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,PACER,
1214,"Consolidated Investments, Inc.",plea,Fraud - General,,Mississippi - Southern District,United States,Yes,USA v. Lucas,1:04-cr-00060,215,2005-12-21,2005-12-21,2005-12-21,,No,,,500000,,60,1407400,1907400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,PACER,
1215,Consolidated Laboratory Services,plea,Fraud - Health Care,,Nevada,United States,No,USA v. Consolidated Laboratory Services,2:08-cr-00234,16,2009-03-10,2009-03-10,2008-10-17,,No,,,8400000,,0,8529719,16929719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
1216,Construction Personnel Inc.,plea,Immigration,,Tennessee - Eastern District,United States,No,USA v. Construction Personn,1:00-cr-00157,9,2001-09-19,2001-09-19,2000-12-08,,No,,,0,0,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
1217,Construction Service Corp.,plea,Fraud - General,,Idaho,United States,No,USA v. Construction Service Corporation,1:12-cr-00066,19,2012-06-07,2012-06-07,2012-02-28,,No,0,,65000,0,36,0,65000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,PACER,
229,Consultores de Navegacion S.A.,plea,Act to Prevent Pollution from Ships,,USDOJ - Environment & Natural Resources Division,Spain,No,USA v. Consultores De Navegacion S.A. et al,1:09-cr-10049,12,2009-07-28,2009-07-28,2009-04-06,,No,,,2083333,,36,,2083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
1218,Container Services International Inc.,plea,Fraud - General,,Florida - Southern District,United States,No,USA v. Container Services et al,1:01-cr-00713,50,2002-04-24,2002-04-24,2002-01-04,,No,,,10000,,24,675000,685000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,PACER,
2774,Contemporary Framing Contractors Inc.,plea,False Statements,,Washington - Western District,United States,No,USA v. Contemporary Framing,2:00-cr-00162,15,2000-06-28,2000-06-28,2000-03-30,,No,,,150000,,,78968,228968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,PACER,
2564,"Continental Automotive Electronics, LLC",plea,Antitrust,,"USDOJ - Antitrust Division (Chicago),Georgia - Northern District",United States,No,USA v. Continental Automotive Electronics LLC et al,3:14-cr-00019,13,2015-04-01,2015-04-01,2014-11-24,,No,800,0,4000000,0,,0,4000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,PACER,
2565,"Continental Automotive Korea, LLC",plea,Antitrust,,"USDOJ - Antitrust Division (Chicago),Georgia - Northern District",United States,No,USA v. Continental Automotive Electronics LLC et al,3:14-cr-00019,13,2015-04-01,2015-04-01,2014-11-24,,No,800,0,4000000,0,,0,4000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,PACER,
1219,Continental Engineering and Manufacturing Inc.,plea,Environmental,,Minnesota,United States,No,USA v. Continental Eng,0:03-mj-00398,8,2003-10-30,2003-10-30,2003-10-30,,No,,,40000,,24,15000,55000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,PACER,
1220,Continental Industries Inc.,plea,False Statements,,New Hampshire,United States,No,USA v. Continental Industries Inc.,1:05-cr-00238,8,2006-03-15,2006-03-15,2005-11-30,,No,,,5000,,0,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,PACER,
1221,Control Components Inc.,plea,FCPA,,USDOJ - Criminal Fraud Section,United States,No,USA v. Control Components Inc,8:09-cr-00162,23,2009-07-31,2009-07-31,2009-08-01,,No,,,18200000,,36,,18200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
1222,Convalescent Transports Inc.,plea,Fraud - Health Care,,North Carolina - Eastern District,United States,No,USA v. Convalesent Trans et al,4:04-cr-00027,82,2006-05-03,2006-05-03,2008-01-25,,No,,,137600,,36,604342,741942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,PACER,
1223,Convenient Care Clinic LLC,plea,Fraud - Health Care,,Missouri - Eastern District,United States,No,USA v. Convenient Care Clinic LLC,1:09-cr-00186,16,2010-03-18,2010-03-18,2009-12-10,,No,,,0,,60,17678,17678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,PACER,
2736,"ConvergEx Group, LLC",DP,Fraud - General,No,USDOJ - Criminal Division - Fraud Section,United States,No,,,,2013-12-12,,,,No,,,18010027,,24,12780000,30790027,Yes,No,No,,,"Enhance internal controls, hire independent ethics and compliance consultant; review of existing controls and procedures; within 30 days, company to tell Department about the consultant's findings",Yes,,Wire Fraud; Securities Fraud,"Fair fund payment by three subsidiaries re. SEC action, and $5 million to USPS","Yes; internal investigation, extraordinary cooperation, extensive remediation including terminating employees; ceasng trading activities; revamping business model, prior SEC sanction.",Yes,Yes; Below bottom of Guidelines range - note thought that fine and restitution together mean total payout reaches bottom of SG,"$12M restitution, $5m fine to USPS; additional payment of $12.8 million when Convergex Group pleaded guilty",No,No,,No,Yes,,"Yes; SEC, USPS",Yes,"Yes; Cites extensive internal investigation, changed business model, firing employees, and providing access to records and people",No,107424429,5000000,U.S. Postal Service; Securities and Exchange Commission (SEC),Yes,112424429,No,2013,,
2566,Convergex Global Markets Ltd.,plea,Fraud - General,,USDOJ - Criminal Division - Fraud Section,United States,No,USA v. CONVERGEX GLOBAL MARKETS LIMITED,2:13-cr-00810,12,2014-11-19,2014-11-19,2013-12-18,,No,0,5000000,7200000,0,,12789973,24989973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,PACER,
1224,Cooksey Brothers Disposal Company Inc.,plea,Fraud - General,,Kentucky - Eastern District,United States,No,USA v. Cooksey Brothers Disposal Company Inc. et al,0:05-cr-00010,82,2006-08-25,2006-08-25,2006-05-15,,No,,,0,,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,PACER,
2966,Cooper Marine & Timberland Corp.,plea,Environmental,,"Alabama - Southern District,USDOJ - Environment & Natural Resources Division",United States,,USA v. Cooper Marine & Timberland Corp,1:15-cr-00181,4,2015-08-19,2015-08-19,2015-08-14,,No,,,200000,,60,,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,PACER,
36,"Cooperatieve Centrale Raiffeisen-Boerenleenbank B.A. (""Rabobank"")",DP,Fraud - General,No,USDOJ - Criminal Division - Fraud Section,Netherlands,Yes,,,,2013-10-29,,,,No,,,325000000,,24,,325000000,Yes,No,No,,,"N/A; ""In light of active investigations by various regulators of the misconduct described in the Statement of Facts?Ãthe Department has determined that adequate compliance measure have been and will be established."" Still have to report to Department upon request.",No,Yes; CFTC,Wire Fraud,,"Yes; no history of similar misconduct, internal investigation and full cooperation; robust and complete disclosure; expanded investigation to areas beyond scope of misconduct DOJ initially investigated; remedial action including changes to company approach on LIIBOR and interest rate activities; terminating or discipling employees; robust new compliance measures, including adding 40 full time employees.",Yes,No,"Also $475 million by the Commodity Futures Trading Commission (CFTC) action, $170 million by the U.K. Financial Conduct Authority (FCA) action and approximately $96 million by the Openbaar Ministerie (the Dutch Public Prosecution Service)",No,No,,No,No,,Yes; CFTC,Yes,Yes; Adopting CFTC requirements; discontinuing interest rate derivatives at some locations; replacing all of LIBOR submitters; terminating or disciplining 20 employees; adopting robust controls based on regulators' guidance; adding 40 full time compliance employees; reducing bonus pool; instructing that bonuses focus more on compliance and training; Rabobank executive board forfeits bonuses for 2010-13.,No,475000000,,U.S. Commodity Futures Trading Commission,Yes,475000000,No,2013,,
2925,Cooperatieve Centrale Raiffeisen-Boerenleenbank B.A. (Rabobank),DP,Fraud - General,,"USDOJ - Antitrust Division,USDOJ - Criminal Division - Fraud Section",Netherlands,Yes,,,,2013-10-29,,,,No,,,325000000,0,,0,325000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,
1225,Cooperative Success Maritime S.A.,plea,Act to Prevent Pollution from Ships,,"North Carolina - Eastern District,USDOJ",Greece,No,USA v. Cooperative Success Maritime S.A.,4:10-cr-00035,19,2010-06-07,2010-06-07,2010-06-07,,No,0,,850000,0,60,0,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,PACER,
2724,Coopers & Lybrand,NP,Other,No,,United States,No,,,,1996-09-01,,,,No,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,,
1226,Copeland Manufacturing Corp.,plea,Other,,Oklahoma - Northern District,United States,No,USA v. Copeland Mfg Corp et al,4:00-cr-00060,203,2002-07-09,2002-07-09,2001-02-14,,No,,,251722,,60,68048,319770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,PACER,
1227,Copper River Campus LLC,plea,Environmental,,Alaska,United States,No,USA v. Copper River Campus LLC,3:12-cr-00093,10,2012-12-21,2012-12-21,2012-11-27,,No,,,70000,,36,,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,PACER,
1228,"Corfu Contractors, Inc.",plea,Other,,Virginia - Eastern District,United States,No,"USA v. Corfu Contractors, Inc.",1:12-cr-00481,6,2013-01-18,2013-01-18,2012-11-16,,No,0,0,40000,0,24,117041,157041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,PACER,
1229,Corn Plus,plea,Environmental,,Minnesota,United States,No,USA v. Corn Plus A Minnesota Cooperative,0:11-cr-00315,7,2011-12-21,2011-12-21,2011-11-23,,No,,50000,450000,,36,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,PACER,
37,Corner Banca SA,NP,Fraud - Tax,Yes,USDOJ - Tax Division,Switzerland,Yes,,,,2015-11-30,,,,No,0,0,5068000,0,48,0,5068000,,,,,,,,,Tax fraud,,,,,,,,,,,,,,,,,,,,,,2015,USDOJ - Tax Division - Swiss Bank Program (see: https://www.justice.gov/tax/swiss-bank-program),
2941,Corning International Kabushiki Kaisha,plea,Antitrust,No,USDOJ - Antitrust Division,Japan,No,United States of America v. Corning International Kabushiki Kaisha,2:16-cr-20357,12,2016-05-16,,2016-05-16,,No,,,65000000,,,,65000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,PACER,NPA regarding any other charges arising from the conspiracy is included in plea agreement.  Relevant section starts with paragraph 14 / page 12.
3134,"Corning, Inc.",NP,Antitrust,No,,United States,No,,,,,,,,No,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,Corporate Horizons Inc.,plea,Fraud - General,,Florida - Northern District,United States,No,USA v. AELOGONDA et al,3:08-cr-00083,162,2009-02-02,2009-02-02,2008-10-22,,No,,,1,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
230,"Corpus Christi Day Cruise, LTD",plea,Other,,"Texas - Southern District,USDOJ - Environment & Natural Resources Division",United States,No,USA v. Corpus Christi Day Cruise LTD,2:06-cr-00078,25,2006-05-06,2006-05-06,2006-05-06,,No,,,150000,,48,,150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,PACER,
231,"Corrosion Control Systems, Ltd.",plea,Import / Export,,Connecticut,United States,No,USA v. Corrosion Control et al,3:01-cr-00193,15,2001-09-10,2001-09-10,2001-08-08,,No,,,15000,,0,0,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
2775,Corsta Corp.,plea,False Statements,,Connecticut,United States,No,USA v. Corsta Corp,3:00-cr-00089,8,2000-05-03,2000-05-03,2000-04-27,,No,,,350000,,,,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,PACER,
667,Cosmetics Laboratories of America,NP,Environmental,No,California - Central District,United States,No,,,,2010-06-01,,,,No,0,,,,,,0,,Yes; Independent Chief Compliance Officer,,,,Unknown,Unknown,,,,.,,,,No,,,,Yes,,,,,,,,,,0,,2010,FOIA request,"Acquired by Alberto-Culver. I wasn't able to find much more information using that as a key search term, however."
1231,Cost Containment Inc.,plea,Other,,North Carolina - Eastern District,United States,No,USA v. Cost ContainmentInc et al,5:01-cr-00276,108,2002-10-21,2002-10-21,2002-10-21,,No,,,52600,,0,,52600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,PACER,
1232,Cotter Corp.,plea,Wildlife,,Colorado,United States,No,USA v. Cotter Corporation,1:08-po-01022,7,2008-03-12,2008-03-17,2008-02-15,,No,,15000,15000,,12,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,PACER,
232,"Cotton Creek Farms, Ltd.",plea,Other,,Iowa - Southern District,United States,No,USA v. Cotton Creek Farms,4:01-cr-00013,0,2001-03-19,,2001-03-19,,No,,,500,,0,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
1233,County of Kauai,plea,Wildlife,,USDOJ - Environment & Natural Resources Division,United States,No,USA v. County of Kauai,1:10-cr-00614,10,2010-09-16,2010-09-16,2010-09-09,,No,0,0,15000,0,30,0,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,PACER,
233,"Courtney & Co., Inc.",plea,Environmental,,"Texas - Southern District,Texas - Southern District (Financial Litigation)",United States,No,USA v. Robertson et al,3:02-cr-00002,22,2002-02-15,2002-02-15,2002-02-08,,No,,,50000,,0,,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,PACER,
38,Coutts & Co. Ltd.,NP,Fraud - Tax,Yes,USDOJ - Tax Division,Switzerland,Yes,,,,2015-12-19,,,,No,0,0,78484000,0,48,0,78484000,,,,,,,,,Tax fraud,,,,,,,,,,,,,,,,,,,,,,2015,USDOJ - Tax Division - Swiss Bank Program (see: https://www.justice.gov/tax/swiss-bank-program),
1234,"Coventry Building Wrecking Co., Inc.",plea,Environmental,,Rhode Island,United States,No,"USA v. Coventry Building Wrecking Co., Inc.",1:13-cr-00087,2,2013-10-25,2013-10-25,2013-07-03,,No,400,0,10000,0,60,0,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,PACER,
748,"Coventry Health Care, Inc.",NP,Fraud - Health Care,No,Maryland,United States,No,,,,2012-11-19,,,,Yes,0,,3000000,,,,3000000,No,Yes,No,,,"New hire and annual training, attorney in General Counsel's office to adminster compliance and ethics programs",Yes,No,Unauthorized Medicaid and Medicare Database Access,,"Yes; to avoid delay, expense, inconvenience of protacted litigation.",No,No,,No,No,,No,No,No,,No,,No,,,,No,0,No,2012,,
1235,Covington Logging and Tree Service Inc.,plea,Other,,Mississippi - Southern District,United States,No,USA v. Covington Logging and Tree Service Inc.,2:07-cr-00007,8,2007-06-28,2007-06-28,2007-04-24,,No,,,4000,,12,0,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,PACER,
1236,Cox Bailey County Farms Inc.,plea,Fraud - General,,Texas - Northern District,United States,No,USA v. Birdwell et al,5:06-cr-00025,90,2006-08-25,2006-08-25,2006-06-08,,No,,,0,,60,203491,203491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,PACER,
2568,"Cozmetic Delights, LLC",plea,Import / Export,,Florida - Middle District,United States,No,USA v. Oleszczuk et al,8:14-cr-00357,54,2015-07-24,2015-07-24,2014-08-26,,No,400,,0,0,36,961744,961744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,PACER,
2961,"Crane-Hogan Structural Systems, Inc.",plea,Environmental,,New York - Northern District,United States,No,USA v. Pullyblank et al,3:13-cr-00198,109,2015-08-12,2015-08-12,2014-09-15,,No,,,500000,,60,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,PACER,
2569,"Crave Enterprises, Inc.",plea,False Statements,,USDOJ - Criminal Division (California - Central District),United States,No,"USA v. Crave Enterprises, Inc et al",2:14-cr-00714,37,2015-04-27,2015-04-27,2015-04-23,,No,400,0,20000,0,0,0,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,PACER,
1237,Crawford Healthcare Management of Norfolk and Balt,plea,Fraud - General,,Virginia - Eastern District,United States,No,USA v. Crawford Healthcare,2:03-cr-00162,8,2003-11-21,2003-11-21,2003-11-19,,No,,,8000000,,,,8000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,PACER,
1238,Creative Building Materials Inc.,plea,Fraud - General,,Vermont,United States,No,USA v. Creative Bldg Matl,1:00-cr-00090,13,2001-01-29,2001-01-29,2000-09-21,,No,0,0,0,0,60,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
1239,Creative Tutorial LLC,plea,Fraud - Health Care,,Missouri - Eastern District,United States,No,USA v. Creative Tutorial,4:01-cr-00042,10,2001-04-20,2001-04-20,2001-04-20,,No,,,5000,,36,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,PACER,
40,Credit Agricole (Suisse) SA,NP,Fraud - Tax,Yes,USDOJ - Tax Division,Switzerland,Yes,,,,2015-12-08,,,,No,0,0,99211000,0,48,0,99211000,,,,,,,,,Tax fraud,,,,,,,,,,,,,,,,,,,,,,2015,USDOJ - Tax Division - Swiss Bank Program (see: https://www.justice.gov/tax/swiss-bank-program),
41,Credit Agricole Corporate & Investment Bank,DP,Import / Export,No,District of Columbia,France,Yes,,,,2015-10-20,,,Also $156 million to DANY,No,0,0,0,156000000,36,0,156000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,
1240,Credit Lyonnais,plea,False Statements,,California - Central District,France,Yes,USA v. Credit Lyonnais,2:03-cr-00760,147,2004-01-23,2004-01-23,2003-12-17,,No,,,100000000,,36,0,100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,PACER,
2725,Credit Lyonnais,NP,False Statements,No,California - Central District,France,No,,,,1999-06-01,,,,No,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,,
2570,Credit Suisse,plea,Fraud - Tax,,Virginia - Eastern District,non - U.S.,Yes,USA v. Credit Suisse AG,1:14-cr-00188,47,2014-11-21,2014-11-21,2014-05-19,CS,Yes,0,0,1136988986,0,,666500000,1803488986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,PACER,
590,Credit Suisse AG,DP,Import / Export,No,USDOJ,non - U.S.,Yes,,,,2009-12-16,,,,Yes,268000000,,0,,24,268000000,268000000,Yes,No,No,,,"Training, revision of certain policies, maintenance of electronic records",Yes,No; But agreement requires compliance with any future remedial actions or requirements of Federal Reserve),Knowing and willful violations of International Emergency Economic Powers Act prohibiting unauthorized export of services to Iran,Forfeiture to District Attorney of the County of New York,"Yes; acknowledging responsibility, terminating conduct, cooperation.",Yes,No,$286M forfeiture (additional $286M forfeiture to D.A. of County of New York under separate agreement),No,No,,No,No,No,Yes; Federal Reserve (cease and desist),No,No; Agreement cites voluntary term+W14:W67ination of offending conductNo; - agreement cites voluntary termination of offending conduct,No,268000000,0,Dept. of the Treasury - Office of Foreign Assets Control (OFAC); Federal Reserve Board of Governors,Yes,268000000,No,2009,,Federal reserve cease and desist found at: http://www.federalreserve.gov/newsevents/press/enforcement/20091216a.htm
806,Credito Privato Commerciale in liquidazione SA,NP,Fraud - Tax,Yes,USDOJ - Tax Division,Switzerland,Yes,,,,2015-07-30,,,,No,0,0,348900,0,48,0,348900,,,,,,,,,Tax fraud,,,,,,,,,,,,,,,,,,,,,,2015,USDOJ - Tax Division - Swiss Bank Program (see: https://www.justice.gov/tax/swiss-bank-program),
2571,"Creekside at Meadowbrook, LLC",plea,False Statements,,Indiana - Northern District,United States,No,United States of America v. Creekside at Meadowbrook LLC et al,2:14-cr-00107,18,2014-12-19,2014-12-19,2014-11-03,,No,800,0,0,0,0,189953,189953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,PACER,
1241,Crompton,plea,Antitrust,,USDOJ - Antitrust Division,United States,No,USA v. Crompton Corporation,3:04-cr-00079,0,2004-03-28,,2004-03-28,,Yes,,,50000000,,0,,50000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,PACER,
1242,Crosby & Overton Inc.,plea,False Statements,,USDOJ - Criminal Division,United States,No,USA v. Crosby & Overton Inc,2:03-cr-00039,21,2003-06-23,2003-06-23,2003-03-17,,No,,,117546,,36,147454,265000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,PACER,
3026,Crosby LP,plea,Environmental,,Texas - Eastern District,United States,No,USA v. KTX LTD,1:16-cr-00075,45,2016-10-13,2016-10-13,2016-10-12,,No,,,3300000,,0,,3300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,PACER,
1243,Crossings Development LLC,plea,Environmental,,South Carolina,United States,No,USA v. Crossings Development LLC,3:05-cr-00324,13,2005-06-06,2005-06-06,2005-03-23,,No,,,1100000,,60,,1100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,PACER,
1244,Crowley Liner Services Inc.,plea,Environmental,,USDOJ - Antitrust Division - National Criminal Enforcement Section,United States,No,USA v. Crowley Liner Services Inc.,3:12-cr-00590,13,2012-07-31,2012-07-31,2012-07-31,,No,,,17000000,,0,0,17000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,PACER,
1245,Crown Chemicals,plea,Environmental,,Illinois - Northern District,United States,No,USA v. Spain et al,1:06-cr-00545,126,2009-02-04,2009-02-04,2009-02-05,,No,,,100000,,12,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,PACER,
234,Crown EG,plea,Environmental,,Ohio - Southern District,United States,No,USA vs. Crown EG,3:05-cr-00011,10,2004-07-07,2004-07-07,2004-03-01,,No,,,100000,,60,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,PACER,
1246,Crown Products Inc.,plea,Other,,Louisiana - Eastern District,United States,No,USA v. Crown Products Inc et al,2:02-cr-00110,31,2002-08-28,2002-08-28,2002-05-29,,No,,,500000,,,58250,558250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,PACER,
1247,Crude Production,plea,Wildlife,,Texas - Northern District,United States,No,USA v. Crude Production,1:04-cr-00059,12,2004-09-29,2004-09-29,2007-11-16,,No,,,1000,,0,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,PACER,
1248,Crudo Brothers Inc.,plea,Other,,Michigan - Eastern District,United States,No,USA v. Crudo Bros Inc,2:03-cr-80273,7,2003-10-27,2003-10-27,2003-04-28,,No,,,61357,,24,,61357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,PACER,
1249,Crusader Servicing Corp.,plea,Antitrust,,USDOJ - Antitrust Division (New York),United States,No,USA v. CRUSADER SERVICING CORPORATION,2:12-cr-00644,9,2012-12-18,2012-12-18,2012-09-26,,No,,,2000000,,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,PACER,
